url_length,domain_length,path_length,query_length,dots,hyphens,underscores,slashes,digits,letters,special_characters,at_symbols,question_marks,equal_symbols,ampersands,percent_symbols,subdomains,https,ip_address,url_depth,entropy,tilde,comma,colon,semicolon,dollar,exclamation,plus,star,parentheses,has_port,path_segments,average_word_length,longest_word,suspicious_tld,label
26,18,0,0,2,0,0,2,0,21,5,0,0,0,0,0,1,1,0,0,4.027,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,1
30,22,0,0,2,0,0,2,0,25,5,0,0,0,0,0,1,1,0,0,4.19,0,0,1,0,0,0,0,0,0,0,0,6.25,14,0,1
60,18,29,5,3,0,0,5,1,49,10,0,1,0,0,0,1,0,0,3,4.424,0,0,1,0,0,0,0,0,0,0,3,5.44,13,0,0
23,15,0,0,2,0,0,2,0,18,5,0,0,0,0,0,1,1,0,0,3.675,0,0,1,0,0,0,0,0,0,0,0,4.5,8,0,1
56,47,1,0,3,4,0,3,18,27,11,0,0,0,0,0,2,1,0,1,4.512,0,0,1,0,0,0,0,0,0,0,0,2.45,5,0,0
28,20,0,0,3,0,0,2,0,22,6,0,0,0,0,0,2,1,0,0,3.914,0,0,1,0,0,0,0,0,0,0,0,4.4,8,0,1
26,18,0,0,2,1,0,2,0,20,6,0,0,0,0,0,1,1,0,0,3.902,0,0,1,0,0,0,0,0,0,0,0,4.0,6,0,1
26,18,0,0,2,0,0,2,0,21,5,0,0,0,0,0,1,1,0,0,3.767,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,1
27,19,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,1,0,0,3.708,0,0,1,0,0,0,0,0,0,0,0,5.5,11,0,1
99,15,76,0,2,2,2,7,7,78,14,0,0,0,0,0,1,1,0,5,4.862,0,0,1,0,0,0,0,0,0,0,5,4.33,10,0,0
34,25,1,0,2,1,0,3,6,21,7,0,0,0,0,0,1,1,0,1,4.374,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,0
28,20,0,0,3,0,0,2,0,22,6,0,0,0,0,0,2,1,0,0,3.869,0,0,1,0,0,0,0,0,0,0,0,4.4,10,0,1
27,19,0,0,3,0,0,2,0,21,6,0,0,0,0,0,2,1,0,0,3.838,0,0,1,0,0,0,0,0,0,0,0,4.2,9,0,1
83,74,1,0,3,0,0,3,7,69,7,0,0,0,0,0,2,1,0,1,4.748,0,0,1,0,0,0,0,0,0,0,0,5.75,16,0,0
26,19,0,0,2,1,0,2,0,20,6,0,0,0,0,0,1,0,0,0,3.719,0,0,1,0,0,0,0,0,0,0,0,4.0,7,0,0
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,3.655,0,0,1,0,0,0,0,0,0,0,0,5.75,12,0,1
44,35,1,0,2,0,0,3,5,33,6,0,0,0,0,0,1,1,0,1,4.345,0,0,1,0,0,0,0,0,0,0,0,6.6,11,0,0
26,18,0,0,2,0,0,2,0,21,5,0,0,0,0,0,1,1,0,0,3.767,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,1
23,16,0,0,2,0,0,2,4,14,5,0,0,0,0,0,1,0,0,0,3.882,0,0,1,0,0,0,0,0,0,0,0,3.5,4,0,0
25,17,0,0,3,0,0,2,0,19,6,0,0,0,0,0,2,1,0,0,3.863,0,0,1,0,0,0,0,0,0,0,0,3.8,5,0,1
32,24,0,0,2,0,0,2,0,27,5,0,0,0,0,0,1,1,0,0,3.976,0,0,1,0,0,0,0,0,0,0,0,6.75,16,0,1
33,25,1,0,2,1,0,3,0,26,7,0,0,0,0,0,1,0,0,1,3.703,0,0,1,0,0,0,0,0,0,0,0,5.2,11,0,0
29,21,0,0,4,1,0,2,0,21,8,0,0,0,0,0,3,1,0,0,3.935,0,0,1,0,0,0,0,0,0,0,0,3.0,5,0,1
31,23,0,0,2,0,0,2,0,26,5,0,0,0,0,0,1,1,0,0,4.107,0,0,1,0,0,0,0,0,0,0,0,6.5,15,0,1
31,24,0,0,2,0,0,2,0,26,5,0,0,0,0,0,1,0,0,0,3.889,0,0,1,0,0,0,0,0,0,0,0,6.5,17,0,0
29,21,0,0,2,0,0,2,0,24,5,0,0,0,0,0,1,1,0,0,3.814,0,0,1,0,0,0,0,0,0,0,0,6.0,13,0,1
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,3.923,0,0,1,0,0,0,0,0,0,0,0,5.75,12,0,1
33,25,0,0,2,0,0,2,2,26,5,0,0,0,0,0,1,1,0,0,3.882,0,0,1,0,0,0,0,0,0,0,0,6.5,16,0,1
20,12,0,0,2,0,0,2,0,15,5,0,0,0,0,0,1,1,0,0,3.584,0,0,1,0,0,0,0,0,0,0,0,3.75,5,0,1
21,13,0,0,2,0,0,2,0,16,5,0,0,0,0,0,1,1,0,0,3.535,0,0,1,0,0,0,0,0,0,0,0,4.0,5,0,1
34,27,0,0,2,0,0,2,0,29,5,0,0,0,0,0,1,0,0,0,4.077,0,0,1,0,0,0,0,0,0,0,0,7.25,20,0,0
35,26,1,0,2,1,0,3,0,28,7,0,0,0,0,0,1,1,0,1,3.876,0,0,1,0,0,0,0,0,0,0,0,5.6,10,0,0
22,14,0,0,2,0,0,2,0,17,5,0,0,0,0,0,1,1,0,0,3.664,0,0,1,0,0,0,0,0,0,0,0,4.25,6,0,1
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,3.879,0,0,1,0,0,0,0,0,0,0,0,5.75,12,0,1
27,19,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,1,0,0,3.81,0,0,1,0,0,0,0,0,0,0,0,5.5,11,0,1
23,16,0,0,3,0,0,2,0,17,6,0,0,0,0,0,2,0,0,0,3.849,0,0,1,0,0,0,0,0,0,0,0,3.4,6,0,0
30,22,0,0,3,0,0,2,0,24,6,0,0,0,0,0,2,1,0,0,4.031,0,0,1,0,0,0,0,0,0,0,0,4.8,11,0,1
23,15,0,0,2,0,0,2,0,18,5,0,0,0,0,0,1,1,0,0,3.741,0,0,1,0,0,0,0,0,0,0,0,4.5,8,0,1
40,31,1,0,2,1,0,3,0,33,7,0,0,0,0,0,1,1,0,1,4.275,0,0,1,0,0,0,0,0,0,0,0,6.6,12,0,0
24,17,0,0,2,1,0,2,0,18,6,0,0,0,0,0,1,0,0,0,3.72,0,0,1,0,0,0,0,0,0,0,0,3.6,4,0,0
37,28,1,0,2,3,0,3,6,22,9,0,0,0,0,0,1,1,0,1,4.466,0,0,1,0,0,0,0,0,0,0,0,3.14,5,0,0
26,18,0,0,2,0,0,2,0,21,5,0,0,0,0,0,1,1,0,0,3.854,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,1
26,18,0,0,2,0,0,2,0,21,5,0,0,0,0,0,1,1,0,0,3.844,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,1
25,17,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,1,0,0,3.894,0,0,1,0,0,0,0,0,0,0,0,5.0,9,0,1
21,13,0,0,2,0,0,2,0,16,5,0,0,0,0,0,1,1,0,0,3.785,0,0,1,0,0,0,0,0,0,0,0,4.0,6,0,1
21,13,0,0,3,0,0,2,0,15,6,0,0,0,0,0,2,1,0,0,3.463,0,0,1,0,0,0,0,0,0,0,0,3.0,5,0,1
31,23,0,0,2,0,0,2,0,26,5,0,0,0,0,0,1,1,0,0,3.954,0,0,1,0,0,0,0,0,0,0,0,6.5,15,0,1
29,21,0,0,3,0,0,2,0,23,6,0,0,0,0,0,2,1,0,0,4.021,0,0,1,0,0,0,0,0,0,0,0,4.6,10,0,1
26,18,0,0,2,0,0,2,0,21,5,0,0,0,0,0,1,1,0,0,3.796,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,0
35,27,0,0,3,0,0,2,0,29,6,0,0,0,0,0,2,1,0,0,3.9,0,0,1,0,0,0,0,0,0,0,0,5.8,16,0,1
27,19,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,1,0,0,3.782,0,0,1,0,0,0,0,0,0,0,0,5.5,11,0,1
26,18,0,0,2,0,0,2,0,21,5,0,0,0,0,0,1,1,0,0,3.719,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,1
23,15,0,0,2,1,0,2,0,17,6,0,0,0,0,0,1,1,0,0,3.849,0,0,1,0,0,0,0,0,0,0,0,3.4,5,0,1
22,14,0,0,3,0,0,2,0,16,6,0,0,0,0,0,2,1,0,0,3.629,0,0,1,0,0,0,0,0,0,0,0,3.2,5,0,1
40,31,1,0,2,3,0,3,10,21,9,0,0,0,0,0,1,1,0,1,4.278,0,0,1,0,0,0,0,0,0,0,0,3.5,5,0,0
27,19,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,1,0,0,3.838,0,0,1,0,0,0,0,0,0,0,0,5.5,11,0,1
30,22,1,0,2,0,0,3,0,24,6,0,0,0,0,0,1,0,0,1,4.098,0,0,1,0,0,0,0,0,0,0,0,6.0,10,0,0
26,19,0,0,2,0,0,2,0,21,5,0,0,0,0,0,1,0,0,0,3.796,0,0,1,0,0,0,0,0,0,0,0,5.25,11,0,0
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,3.825,0,0,1,0,0,0,0,0,0,0,0,5.75,12,0,1
26,18,0,0,2,1,0,2,0,20,6,0,0,0,0,0,1,1,0,0,4.085,0,0,1,0,0,0,0,0,0,0,0,4.0,6,0,1
30,22,0,0,2,1,0,2,0,24,6,0,0,0,0,0,1,1,0,0,3.748,0,0,1,0,0,0,0,0,0,0,0,4.8,10,0,1
23,15,0,0,2,0,0,2,0,18,5,0,0,0,0,0,1,1,0,0,3.762,0,0,1,0,0,0,0,0,0,0,0,4.5,7,0,1
31,23,0,0,2,0,0,2,0,26,5,0,0,0,0,0,1,1,0,0,3.886,0,0,1,0,0,0,0,0,0,0,0,6.5,15,0,1
31,23,0,0,3,0,0,2,0,25,6,0,0,0,0,0,2,1,0,0,3.825,0,0,1,0,0,0,0,0,0,0,0,5.0,7,0,1
44,16,20,0,2,0,0,5,1,35,8,0,0,0,0,0,1,1,0,3,4.28,0,0,1,0,0,0,0,0,0,0,2,5.83,12,0,0
33,25,0,0,2,0,0,2,0,28,5,0,0,0,0,0,1,1,0,0,3.92,0,0,1,0,0,0,0,0,0,0,0,7.0,17,0,1
27,19,0,0,3,0,0,2,0,21,6,0,0,0,0,0,2,1,0,0,3.93,0,0,1,0,0,0,0,0,0,0,0,4.2,8,0,1
32,24,0,0,2,0,0,2,0,27,5,0,0,0,0,0,1,1,0,0,3.953,0,0,1,0,0,0,0,0,0,0,0,6.75,16,0,1
52,43,1,0,3,2,0,3,0,43,9,0,0,0,0,0,2,1,0,1,4.198,0,0,1,0,0,0,0,0,0,0,0,6.14,9,0,0
32,24,0,0,2,1,0,2,0,26,6,0,0,0,0,0,1,1,0,0,3.882,0,0,1,0,0,0,0,0,0,0,0,5.2,10,0,1
27,18,1,0,2,0,0,3,0,21,6,0,0,0,0,0,1,1,0,1,3.856,0,0,1,0,0,0,0,0,0,0,0,5.25,7,0,0
79,19,52,0,1,1,0,4,7,65,7,0,0,0,0,0,0,1,0,2,4.949,0,0,1,0,0,0,0,0,0,0,2,5.0,11,0,0
20,12,0,0,2,0,0,2,0,15,5,0,0,0,0,0,1,1,0,0,3.684,0,0,1,0,0,0,0,0,0,0,0,3.75,5,0,1
23,15,0,0,2,0,0,2,0,18,5,0,0,0,0,0,1,1,0,0,3.675,0,0,1,0,0,0,0,0,0,0,0,4.5,8,0,1
53,27,10,7,2,2,0,3,1,42,10,0,1,1,0,0,0,1,0,1,4.405,0,0,1,0,0,0,0,0,0,0,1,5.25,10,0,0
20,11,1,0,1,0,0,3,0,15,5,0,0,0,0,0,0,1,0,1,3.646,0,0,1,0,0,0,0,0,0,0,0,5.0,8,0,0
28,19,1,0,2,0,0,3,0,22,6,0,0,0,0,0,1,1,0,1,4.111,0,0,1,0,0,0,0,0,0,0,0,5.5,13,0,0
25,17,0,0,2,0,0,2,1,19,5,0,0,0,0,0,1,1,0,0,3.654,0,0,1,0,0,0,0,0,0,0,0,3.8,6,0,1
27,19,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,1,0,0,3.986,0,0,1,0,0,0,0,0,0,0,0,5.5,11,0,1
74,16,39,10,2,5,0,5,1,58,15,0,1,1,0,0,1,1,0,3,4.507,0,0,1,0,0,0,0,0,0,0,3,4.46,8,0,0
34,26,0,0,2,1,0,2,0,28,6,0,0,0,0,0,1,1,0,0,4.22,0,0,1,0,0,0,0,0,0,0,0,5.6,11,0,1
26,18,0,0,2,0,0,2,0,21,5,0,0,0,0,0,1,1,0,0,3.796,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,1
23,15,0,0,2,0,0,2,0,18,5,0,0,0,0,0,1,1,0,0,3.588,0,0,1,0,0,0,0,0,0,0,0,4.5,7,0,1
24,16,0,0,2,0,0,2,0,19,5,0,0,0,0,0,1,1,0,0,3.689,0,0,1,0,0,0,0,0,0,0,0,4.75,8,0,1
31,24,0,0,2,0,0,2,0,26,5,0,0,0,0,0,1,0,0,0,4.22,0,0,1,0,0,0,0,0,0,0,0,6.5,14,0,0
53,44,1,0,2,4,0,3,0,43,10,0,0,0,0,0,1,1,0,1,4.081,0,0,1,0,0,0,0,0,0,0,0,5.38,12,0,0
42,33,1,0,2,2,0,3,7,27,8,0,0,0,0,0,1,1,0,1,4.368,0,0,1,0,0,0,0,0,0,0,0,6.75,13,0,0
22,13,1,0,2,0,0,3,2,14,6,0,0,0,0,0,1,1,0,1,3.754,0,0,1,0,0,0,0,0,0,0,0,2.8,5,0,0
27,18,1,0,2,0,0,3,0,21,6,0,0,0,0,0,1,1,0,1,3.69,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,0
24,12,4,0,2,0,0,4,0,17,7,0,0,0,0,0,1,1,0,2,3.637,0,0,1,0,0,0,0,0,0,0,1,3.4,5,0,0
42,34,1,0,5,0,0,3,3,30,9,0,0,0,0,0,4,0,0,1,4.3,0,0,1,0,0,0,0,0,0,0,0,4.29,10,1,0
35,27,1,0,3,0,0,3,7,21,7,0,0,0,0,0,2,0,0,1,3.993,0,0,1,0,0,0,0,0,0,0,0,4.2,12,0,0
22,14,0,0,2,0,0,2,0,17,5,0,0,0,0,0,1,1,0,0,3.698,0,0,1,0,0,0,0,0,0,0,0,4.25,6,0,1
23,15,0,0,2,0,0,2,0,18,5,0,0,0,0,0,1,1,0,0,3.795,0,0,1,0,0,0,0,0,0,0,0,4.5,8,0,1
25,17,0,0,3,0,0,2,0,19,6,0,0,0,0,0,2,1,0,0,3.863,0,0,1,0,0,0,0,0,0,0,0,3.8,6,0,1
31,24,0,0,3,0,0,2,0,25,6,0,0,0,0,0,2,0,0,0,3.717,0,0,1,0,0,0,0,0,0,0,0,5.0,12,1,0
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,4.039,0,0,1,0,0,0,0,0,0,0,0,5.75,12,0,1
20,12,0,0,2,0,0,2,0,15,5,0,0,0,0,0,1,1,0,0,3.646,0,0,1,0,0,0,0,0,0,0,0,3.75,5,0,1
32,24,0,0,3,0,0,2,0,26,6,0,0,0,0,0,2,1,0,0,3.992,0,0,1,0,0,0,0,0,0,0,0,5.2,13,0,1
31,24,0,0,4,0,0,2,0,24,7,0,0,0,0,0,3,0,0,0,3.938,0,0,1,0,0,0,0,0,0,0,0,4.0,7,0,0
20,13,0,0,2,1,0,2,0,14,6,0,0,0,0,0,1,0,0,0,3.522,0,0,1,0,0,0,0,0,0,0,0,2.8,4,1,0
37,28,1,0,2,0,0,3,3,28,6,0,0,0,0,0,1,1,0,1,4.304,0,0,1,0,0,0,0,0,0,0,0,7.0,17,0,0
21,13,0,0,2,0,0,2,0,16,5,0,0,0,0,0,1,1,0,0,3.499,0,0,1,0,0,0,0,0,0,0,0,4.0,5,0,1
31,23,0,0,2,0,0,2,0,26,5,0,0,0,0,0,1,1,0,0,3.889,0,0,1,0,0,0,0,0,0,0,0,6.5,15,0,1
26,18,0,0,2,0,0,2,3,18,5,0,0,0,0,0,1,1,0,0,3.95,0,0,1,0,0,0,0,0,0,0,0,3.6,5,0,1
31,24,0,0,1,0,0,2,0,27,4,0,0,0,0,0,0,0,0,0,3.886,0,0,1,0,0,0,0,0,0,0,0,9.0,20,0,0
21,13,0,0,2,0,0,2,0,16,5,0,0,0,0,0,1,1,0,0,3.463,0,0,1,0,0,0,0,0,0,0,0,4.0,5,0,1
31,23,0,0,2,1,0,2,0,25,6,0,0,0,0,0,1,1,0,0,3.938,0,0,1,0,0,0,0,0,0,0,0,5.0,7,0,1
22,14,0,0,2,0,0,2,0,17,5,0,0,0,0,0,1,1,0,0,3.664,0,0,1,0,0,0,0,0,0,0,0,4.25,6,0,1
26,18,0,0,2,0,0,2,0,21,5,0,0,0,0,0,1,1,0,0,3.95,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,1
27,19,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,1,0,0,3.958,0,0,1,0,0,0,0,0,0,0,0,5.5,11,0,1
29,21,1,0,2,0,0,3,15,8,6,0,0,0,0,0,1,0,0,1,3.788,0,0,1,0,0,0,0,0,0,0,0,2.67,4,0,0
25,18,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,0,0,0,3.894,0,0,1,0,0,0,0,0,0,0,0,5.0,10,0,0
36,29,0,0,3,0,0,2,0,30,6,0,0,0,0,0,2,0,0,0,4.086,0,0,1,0,0,0,0,0,0,0,0,6.0,10,0,0
23,15,0,0,2,0,0,2,0,18,5,0,0,0,0,0,1,1,0,0,3.795,0,0,1,0,0,0,0,0,0,0,0,4.5,8,0,1
26,17,1,0,1,0,0,3,0,21,5,0,0,0,0,0,0,1,0,1,3.796,0,0,1,0,0,0,0,0,0,0,0,7.0,13,0,0
48,21,19,0,4,0,0,4,0,39,9,0,0,0,0,0,2,1,0,2,4.298,0,0,1,0,0,0,0,0,0,0,2,4.88,10,0,0
30,22,0,0,2,0,0,2,0,25,5,0,0,0,0,0,1,1,0,0,4.031,0,0,1,0,0,0,0,0,0,0,0,6.25,14,0,1
22,14,0,0,2,0,0,2,0,17,5,0,0,0,0,0,1,1,0,0,3.664,0,0,1,0,0,0,0,0,0,0,0,4.25,6,0,1
30,22,0,0,2,0,0,2,0,25,5,0,0,0,0,0,1,1,0,0,3.961,0,0,1,0,0,0,0,0,0,0,0,6.25,14,0,1
36,27,1,0,2,1,0,3,6,23,7,0,0,0,0,0,1,1,0,1,4.308,0,0,1,0,0,0,0,0,0,0,0,5.75,10,0,0
29,21,0,0,3,0,0,2,0,23,6,0,0,0,0,0,2,1,0,0,4.047,0,0,1,0,0,0,0,0,0,0,0,4.6,10,0,1
28,20,0,0,3,0,0,2,0,22,6,0,0,0,0,0,2,1,0,0,3.941,0,0,1,0,0,0,0,0,0,0,0,4.4,9,0,1
35,27,0,0,2,0,0,2,0,30,5,0,0,0,0,0,1,1,0,0,4.014,0,0,1,0,0,0,0,0,0,0,0,7.5,19,0,1
34,25,1,0,2,1,0,3,6,21,7,0,0,0,0,0,1,1,0,1,4.433,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,0
174,51,44,71,8,11,1,6,21,120,33,0,1,3,1,0,2,0,0,2,4.807,0,0,2,0,0,0,0,0,0,0,2,4.0,8,0,0
24,16,0,0,2,0,0,2,0,19,5,0,0,0,0,0,1,1,0,0,3.657,0,0,1,0,0,0,0,0,0,0,0,4.75,8,0,1
95,19,60,0,4,5,0,5,20,58,17,1,0,0,0,0,1,1,0,3,4.861,0,0,1,0,0,0,0,0,0,0,3,2.52,10,0,0
36,28,0,0,2,0,0,2,0,31,5,0,0,0,0,0,1,1,0,0,3.94,0,0,1,0,0,0,0,0,0,0,0,7.75,20,0,1
39,28,3,0,2,0,0,3,0,33,6,0,0,0,0,0,1,1,0,1,4.285,0,0,1,0,0,0,0,0,0,0,1,6.6,15,0,0
27,20,0,0,2,1,0,2,3,18,6,0,0,0,0,0,1,0,0,0,4.032,0,0,1,0,0,0,0,0,0,0,0,4.5,8,0,0
24,16,0,0,2,0,0,2,0,19,5,0,0,0,0,0,1,1,0,0,3.804,0,0,1,0,0,0,0,0,0,0,0,4.75,8,0,1
30,22,0,0,2,0,0,2,0,25,5,0,0,0,0,0,1,1,0,0,4.031,0,0,1,0,0,0,0,0,0,0,0,6.25,14,0,1
24,16,0,0,2,0,0,2,0,19,5,0,0,0,0,0,1,1,0,0,3.772,0,0,1,0,0,0,0,0,0,0,0,4.75,9,0,1
23,15,0,0,2,0,0,2,0,18,5,0,0,0,0,0,1,1,0,0,3.795,0,0,1,0,0,0,0,0,0,0,0,4.5,7,0,1
28,19,1,0,1,0,0,3,0,23,5,0,0,0,0,0,0,1,0,1,4.138,0,0,1,0,0,0,0,0,0,0,0,7.67,15,0,0
56,47,1,0,3,4,0,3,19,26,11,0,0,0,0,0,2,1,0,1,4.403,0,0,1,0,0,0,0,0,0,0,0,2.0,5,0,0
29,21,0,0,2,0,0,2,0,24,5,0,0,0,0,0,1,1,0,0,3.719,0,0,1,0,0,0,0,0,0,0,0,6.0,13,0,1
37,28,1,0,2,0,0,3,1,30,6,0,0,0,0,0,1,1,0,1,4.024,0,0,1,0,0,0,0,0,0,0,0,7.5,12,0,0
20,12,0,0,2,0,0,2,0,15,5,0,0,0,0,0,1,1,0,0,3.584,0,0,1,0,0,0,0,0,0,0,0,3.75,5,0,1
24,16,0,0,2,0,0,2,0,19,5,0,0,0,0,0,1,1,0,0,3.689,0,0,1,0,0,0,0,0,0,0,0,4.75,9,0,1
45,36,1,0,2,3,0,3,12,24,9,0,0,0,0,0,1,1,0,1,4.403,0,0,1,0,0,0,0,0,0,0,0,4.8,10,0,0
185,48,10,119,5,2,1,3,48,117,20,0,1,3,2,0,3,0,0,1,4.993,0,0,1,2,0,0,0,0,0,0,1,3.44,22,0,0
33,25,0,0,2,0,0,2,0,28,5,0,0,0,0,0,1,1,0,0,3.885,0,0,1,0,0,0,0,0,0,0,0,7.0,17,0,1
30,23,0,0,3,0,0,2,0,24,6,0,0,0,0,0,2,0,0,0,3.79,0,0,1,0,0,0,0,0,0,0,0,4.8,10,0,0
50,42,1,0,5,0,0,3,0,41,9,0,0,0,0,0,4,0,0,1,3.964,0,0,1,0,0,0,0,0,0,0,0,5.86,15,0,0
27,19,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,1,0,0,3.718,0,0,1,0,0,0,0,0,0,0,0,5.5,11,0,1
59,52,0,0,4,2,0,2,0,50,9,0,0,0,0,0,3,0,0,0,4.305,0,0,1,0,0,0,0,0,0,0,0,6.25,15,0,0
22,15,0,0,2,0,0,2,0,17,5,0,0,0,0,0,1,0,0,0,3.538,0,0,1,0,0,0,0,0,0,0,0,4.25,8,1,0
30,22,0,0,3,0,0,2,0,24,6,0,0,0,0,0,2,1,0,0,3.831,0,0,1,0,0,0,0,0,0,0,0,4.8,11,0,1
36,11,18,0,2,0,0,4,0,29,7,0,0,0,0,0,0,0,0,2,4.184,0,0,1,0,0,0,0,0,0,0,2,4.83,7,0,0
26,18,0,0,2,0,0,2,0,21,5,0,0,0,0,0,1,1,0,0,3.902,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,1
29,21,0,0,2,1,0,2,0,23,6,0,0,0,0,0,1,1,0,0,3.785,0,0,1,0,0,0,0,0,0,0,0,4.6,9,0,1
46,37,1,0,2,3,0,3,10,27,9,0,0,0,0,0,1,1,0,1,4.431,0,0,1,0,0,0,0,0,0,0,0,4.5,11,0,0
23,15,0,0,2,0,0,2,0,18,5,0,0,0,0,0,1,1,0,0,3.556,0,0,1,0,0,0,0,0,0,0,0,4.5,7,0,1
24,16,0,0,2,0,0,2,0,19,5,0,0,0,0,0,1,1,0,0,3.887,0,0,1,0,0,0,0,0,0,0,0,4.75,8,0,1
29,21,0,0,2,1,0,2,0,23,6,0,0,0,0,0,1,1,0,0,3.952,0,0,1,0,0,0,0,0,0,0,0,4.6,8,0,1
22,15,0,0,2,0,0,2,0,17,5,0,0,0,0,0,1,0,0,0,3.789,0,0,1,0,0,0,0,0,0,0,0,4.25,8,0,0
27,19,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,1,0,0,3.986,0,0,1,0,0,0,0,0,0,0,0,5.5,11,0,1
24,16,0,0,2,0,0,2,0,19,5,0,0,0,0,0,1,1,0,0,3.887,0,0,1,0,0,0,0,0,0,0,0,4.75,7,0,1
27,19,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,1,0,0,3.912,0,0,1,0,0,0,0,0,0,0,0,5.5,11,0,1
34,26,0,0,2,0,0,2,0,29,5,0,0,0,0,0,1,1,0,0,4.018,0,0,1,0,0,0,0,0,0,0,0,7.25,18,0,1
23,15,0,0,2,0,0,2,0,18,5,0,0,0,0,0,1,1,0,0,3.708,0,0,1,0,0,0,0,0,0,0,0,4.5,7,0,1
27,20,0,0,3,0,0,2,0,21,6,0,0,0,0,0,2,0,0,0,3.764,0,0,1,0,0,0,0,0,0,0,0,4.2,8,0,0
24,16,0,0,3,0,0,2,0,18,6,0,0,0,0,0,2,1,0,0,3.939,0,0,1,0,0,0,0,0,0,0,0,3.6,5,0,1
26,18,0,0,2,0,0,2,0,21,5,0,0,0,0,0,1,1,0,0,3.873,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,1
23,15,0,0,2,0,0,2,0,18,5,0,0,0,0,0,1,1,0,0,3.534,0,0,1,0,0,0,0,0,0,0,0,4.5,7,0,1
32,24,0,0,2,0,0,2,0,27,5,0,0,0,0,0,1,1,0,0,4.015,0,0,1,0,0,0,0,0,0,0,0,6.75,16,0,1
40,31,1,0,2,1,0,3,12,21,7,0,0,0,0,0,1,1,0,1,4.406,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,0
25,17,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,1,0,0,3.863,0,0,1,0,0,0,0,0,0,0,0,5.0,10,0,1
32,24,0,0,2,1,0,2,0,26,6,0,0,0,0,0,1,1,0,0,4.093,0,0,1,0,0,0,0,0,0,0,0,5.2,10,0,1
21,13,0,0,2,0,0,2,0,16,5,0,0,0,0,0,1,1,0,0,3.594,0,0,1,0,0,0,0,0,0,0,0,4.0,5,0,1
55,46,1,0,5,0,0,3,4,42,9,0,0,0,0,0,4,1,0,1,4.331,0,0,1,0,0,0,0,0,0,0,0,6.0,19,0,0
22,15,0,0,2,0,0,2,0,17,5,0,0,0,0,0,1,0,0,0,3.447,0,0,1,0,0,0,0,0,0,0,0,4.25,7,0,0
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,4.182,0,0,1,0,0,0,0,0,0,0,0,5.75,12,0,1
37,28,1,0,2,0,0,3,3,28,6,0,0,0,0,0,1,1,0,1,4.25,0,0,1,0,0,0,0,0,0,0,0,7.0,17,0,0
27,20,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,0,0,0,3.764,0,0,1,0,0,0,0,0,0,0,0,5.5,12,1,0
29,21,0,0,2,1,0,2,0,23,6,0,0,0,0,0,1,1,0,0,4.073,0,0,1,0,0,0,0,0,0,0,0,4.6,7,0,1
21,13,0,0,3,0,0,2,0,15,6,0,0,0,0,0,2,1,0,0,3.654,0,0,1,0,0,0,0,0,0,0,0,3.0,5,0,1
98,31,52,6,4,1,0,5,19,66,13,0,1,1,0,0,2,1,0,3,4.693,0,0,1,0,0,0,0,0,0,0,3,3.88,8,0,0
19,11,0,0,2,0,0,2,0,14,5,0,0,0,0,0,1,1,0,0,3.577,0,0,1,0,0,0,0,0,0,0,0,3.5,5,0,1
38,30,0,0,2,0,0,2,0,33,5,0,0,0,0,0,1,1,0,0,4.061,0,0,1,0,0,0,0,0,0,0,0,8.25,22,0,1
